state_id,page_id,surface,page_name,state_code,state_name,description,recovery,feature_ids,phases,work_packets,mockup_id,mockup_path,visual_kind,parent_page_id,screen_signature
YL-M-080-S07_NETWORK_ERROR,YL-M-080,ADMIN,文件与存储/处理任务,NETWORK_ERROR,网络连接失败,网络不可达或 DNS/TLS 失败，提供重试。,retry,P05-006,P05,P05-W01,YL-M-080-S07_NETWORK_ERROR,ui/mockups/admin/YL-M-080/YL-M-080-S07_NETWORK_ERROR.png,PAGE,,a84197f8a9f9f2e7
YL-M-080-S08_SERVER_ERROR,YL-M-080,ADMIN,文件与存储/处理任务,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P05-006,P05,P05-W01,YL-M-080-S08_SERVER_ERROR,ui/mockups/admin/YL-M-080/YL-M-080-S08_SERVER_ERROR.png,PAGE,,a84197f8a9f9f2e7
YL-M-081-S01_LOADING,YL-M-081,ADMIN,文件与存储/解析任务,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P05-008|P05-009|P05-010|P05-011|P05-012|P05-023,P05,P05-W02|P05-W04,YL-M-081-S01_LOADING,ui/mockups/admin/YL-M-081/YL-M-081-S01_LOADING.png,PAGE,,2ddfa4f65af21778
YL-M-081-S02_POPULATED,YL-M-081,ADMIN,文件与存储/解析任务,POPULATED,有数据,真实结构化数据已加载。,none,P05-008|P05-009|P05-010|P05-011|P05-012|P05-023,P05,P05-W02|P05-W04,YL-M-081-S02_POPULATED,ui/mockups/admin/YL-M-081/YL-M-081-S02_POPULATED.png,PAGE,,2ddfa4f65af21778
YL-M-081-S03_EMPTY,YL-M-081,ADMIN,文件与存储/解析任务,EMPTY,空数据,显示原因、下一步和主操作；不得使用伪造内容填满。,primary_action_or_refresh,P05-008|P05-009|P05-010|P05-011|P05-012|P05-023,P05,P05-W02|P05-W04,YL-M-081-S03_EMPTY,ui/mockups/admin/YL-M-081/YL-M-081-S03_EMPTY.png,PAGE,,2ddfa4f65af21778
YL-M-081-S04_FILTER_ACTIVE,YL-M-081,ADMIN,文件与存储/解析任务,FILTER_ACTIVE,筛选生效,清晰展示筛选条件和结果数量。,clear_filter,P05-008|P05-009|P05-010|P05-011|P05-012|P05-023,P05,P05-W02|P05-W04,YL-M-081-S04_FILTER_ACTIVE,ui/mockups/admin/YL-M-081/YL-M-081-S04_FILTER_ACTIVE.png,PAGE,,2ddfa4f65af21778
YL-M-081-S05_BULK_SELECTED,YL-M-081,ADMIN,文件与存储/解析任务,BULK_SELECTED,批量选择,显示已选数量和允许的批量动作。,clear_selection,P05-008|P05-009|P05-010|P05-011|P05-012|P05-023,P05,P05-W02|P05-W04,YL-M-081-S05_BULK_SELECTED,ui/mockups/admin/YL-M-081/YL-M-081-S05_BULK_SELECTED.png,PAGE,,2ddfa4f65af21778
YL-M-081-S06_PERMISSION_DENIED,YL-M-081,ADMIN,文件与存储/解析任务,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P05-008|P05-009|P05-010|P05-011|P05-012|P05-023,P05,P05-W02|P05-W04,YL-M-081-S06_PERMISSION_DENIED,ui/mockups/admin/YL-M-081/YL-M-081-S06_PERMISSION_DENIED.png,PAGE,,2ddfa4f65af21778
YL-M-081-S07_NETWORK_ERROR,YL-M-081,ADMIN,文件与存储/解析任务,NETWORK_ERROR,网络连接失败,网络不可达或 DNS/TLS 失败，提供重试。,retry,P05-008|P05-009|P05-010|P05-011|P05-012|P05-023,P05,P05-W02|P05-W04,YL-M-081-S07_NETWORK_ERROR,ui/mockups/admin/YL-M-081/YL-M-081-S07_NETWORK_ERROR.png,PAGE,,2ddfa4f65af21778
YL-M-081-S08_SERVER_ERROR,YL-M-081,ADMIN,文件与存储/解析任务,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P05-008|P05-009|P05-010|P05-011|P05-012|P05-023,P05,P05-W02|P05-W04,YL-M-081-S08_SERVER_ERROR,ui/mockups/admin/YL-M-081/YL-M-081-S08_SERVER_ERROR.png,PAGE,,2ddfa4f65af21778
YL-M-082-S01_LOADING,YL-M-082,ADMIN,文件与存储/文件详情,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P05-013|P05-017,P05,P05-W02|P05-W03,YL-M-082-S01_LOADING,ui/mockups/admin/YL-M-082/YL-M-082-S01_LOADING.png,PAGE,,f1641894cce1d1e7
YL-M-082-S02_POPULATED,YL-M-082,ADMIN,文件与存储/文件详情,POPULATED,有数据,真实结构化数据已加载。,none,P05-013|P05-017,P05,P05-W02|P05-W03,YL-M-082-S02_POPULATED,ui/mockups/admin/YL-M-082/YL-M-082-S02_POPULATED.png,PAGE,,f1641894cce1d1e7
YL-M-082-S03_NOT_FOUND,YL-M-082,ADMIN,文件与存储/文件详情,NOT_FOUND,内容不存在,资源不存在、已删除或不可访问。,back,P05-013|P05-017,P05,P05-W02|P05-W03,YL-M-082-S03_NOT_FOUND,ui/mockups/admin/YL-M-082/YL-M-082-S03_NOT_FOUND.png,PAGE,,f1641894cce1d1e7
YL-M-082-S04_EDIT_MODE,YL-M-082,ADMIN,文件与存储/文件详情,EDIT_MODE,编辑状态,可编辑字段与只读字段明显区分。,save_or_cancel,P05-013|P05-017,P05,P05-W02|P05-W03,YL-M-082-S04_EDIT_MODE,ui/mockups/admin/YL-M-082/YL-M-082-S04_EDIT_MODE.png,PAGE,,f1641894cce1d1e7
YL-M-082-S05_DIRTY,YL-M-082,ADMIN,文件与存储/文件详情,DIRTY,存在未保存修改,离开或关闭前必须确认。,save_or_discard,P05-013|P05-017,P05,P05-W02|P05-W03,YL-M-082-S05_DIRTY,ui/mockups/admin/YL-M-082/YL-M-082-S05_DIRTY.png,PAGE,,f1641894cce1d1e7
YL-M-082-S06_SUBMITTING,YL-M-082,ADMIN,文件与存储/文件详情,SUBMITTING,提交中,主按钮保留尺寸并显示进度，禁止重复提交。,wait_or_cancel_if_supported,P05-013|P05-017,P05,P05-W02|P05-W03,YL-M-082-S06_SUBMITTING,ui/mockups/admin/YL-M-082/YL-M-082-S06_SUBMITTING.png,PAGE,,f1641894cce1d1e7
YL-M-082-S07_SAVE_SUCCESS,YL-M-082,ADMIN,文件与存储/文件详情,SAVE_SUCCESS,保存成功,保存结果明确且数据回读一致。,continue,P05-013|P05-017,P05,P05-W02|P05-W03,YL-M-082-S07_SAVE_SUCCESS,ui/mockups/admin/YL-M-082/YL-M-082-S07_SAVE_SUCCESS.png,PAGE,,f1641894cce1d1e7
YL-M-082-S08_VALIDATION_ERROR,YL-M-082,ADMIN,文件与存储/文件详情,VALIDATION_ERROR,表单校验失败,字段级错误紧邻字段，首个错误获得焦点。,correct_input,P05-013|P05-017,P05,P05-W02|P05-W03,YL-M-082-S08_VALIDATION_ERROR,ui/mockups/admin/YL-M-082/YL-M-082-S08_VALIDATION_ERROR.png,PAGE,,f1641894cce1d1e7
YL-M-082-S09_VERSION_CONFLICT,YL-M-082,ADMIN,文件与存储/文件详情,VERSION_CONFLICT,版本冲突,显示当前版本与服务器版本，禁止静默覆盖。,reload_compare_or_force_with_permission,P05-013|P05-017,P05,P05-W02|P05-W03,YL-M-082-S09_VERSION_CONFLICT,ui/mockups/admin/YL-M-082/YL-M-082-S09_VERSION_CONFLICT.png,PAGE,,f1641894cce1d1e7
YL-M-082-S10_PERMISSION_DENIED,YL-M-082,ADMIN,文件与存储/文件详情,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P05-013|P05-017,P05,P05-W02|P05-W03,YL-M-082-S10_PERMISSION_DENIED,ui/mockups/admin/YL-M-082/YL-M-082-S10_PERMISSION_DENIED.png,PAGE,,f1641894cce1d1e7
YL-M-082-S11_SERVER_ERROR,YL-M-082,ADMIN,文件与存储/文件详情,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P05-013|P05-017,P05,P05-W02|P05-W03,YL-M-082-S11_SERVER_ERROR,ui/mockups/admin/YL-M-082/YL-M-082-S11_SERVER_ERROR.png,PAGE,,f1641894cce1d1e7
YL-M-083-S01_LOADING,YL-M-083,ADMIN,对话与内容/附件,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P05-014,P05,P05-W03,YL-M-083-S01_LOADING,ui/mockups/admin/YL-M-083/YL-M-083-S01_LOADING.png,PAGE,,61f2b4cf1167cf8a
YL-M-083-S02_POPULATED,YL-M-083,ADMIN,对话与内容/附件,POPULATED,有数据,真实结构化数据已加载。,none,P05-014,P05,P05-W03,YL-M-083-S02_POPULATED,ui/mockups/admin/YL-M-083/YL-M-083-S02_POPULATED.png,PAGE,,61f2b4cf1167cf8a
YL-M-083-S03_EMPTY,YL-M-083,ADMIN,对话与内容/附件,EMPTY,空数据,显示原因、下一步和主操作；不得使用伪造内容填满。,primary_action_or_refresh,P05-014,P05,P05-W03,YL-M-083-S03_EMPTY,ui/mockups/admin/YL-M-083/YL-M-083-S03_EMPTY.png,PAGE,,61f2b4cf1167cf8a
YL-M-083-S04_FILTER_ACTIVE,YL-M-083,ADMIN,对话与内容/附件,FILTER_ACTIVE,筛选生效,清晰展示筛选条件和结果数量。,clear_filter,P05-014,P05,P05-W03,YL-M-083-S04_FILTER_ACTIVE,ui/mockups/admin/YL-M-083/YL-M-083-S04_FILTER_ACTIVE.png,PAGE,,61f2b4cf1167cf8a
YL-M-083-S05_BULK_SELECTED,YL-M-083,ADMIN,对话与内容/附件,BULK_SELECTED,批量选择,显示已选数量和允许的批量动作。,clear_selection,P05-014,P05,P05-W03,YL-M-083-S05_BULK_SELECTED,ui/mockups/admin/YL-M-083/YL-M-083-S05_BULK_SELECTED.png,PAGE,,61f2b4cf1167cf8a
YL-M-083-S06_PERMISSION_DENIED,YL-M-083,ADMIN,对话与内容/附件,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P05-014,P05,P05-W03,YL-M-083-S06_PERMISSION_DENIED,ui/mockups/admin/YL-M-083/YL-M-083-S06_PERMISSION_DENIED.png,PAGE,,61f2b4cf1167cf8a
YL-M-083-S07_NETWORK_ERROR,YL-M-083,ADMIN,对话与内容/附件,NETWORK_ERROR,网络连接失败,网络不可达或 DNS/TLS 失败，提供重试。,retry,P05-014,P05,P05-W03,YL-M-083-S07_NETWORK_ERROR,ui/mockups/admin/YL-M-083/YL-M-083-S07_NETWORK_ERROR.png,PAGE,,61f2b4cf1167cf8a
YL-M-083-S08_SERVER_ERROR,YL-M-083,ADMIN,对话与内容/附件,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P05-014,P05,P05-W03,YL-M-083-S08_SERVER_ERROR,ui/mockups/admin/YL-M-083/YL-M-083-S08_SERVER_ERROR.png,PAGE,,61f2b4cf1167cf8a
YL-M-084-S01_LOADING,YL-M-084,ADMIN,文件与存储/下载记录,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P05-018,P05,P05-W03,YL-M-084-S01_LOADING,ui/mockups/admin/YL-M-084/YL-M-084-S01_LOADING.png,PAGE,,4f6fe54b826953ab
YL-M-084-S02_POPULATED,YL-M-084,ADMIN,文件与存储/下载记录,POPULATED,有数据,真实结构化数据已加载。,none,P05-018,P05,P05-W03,YL-M-084-S02_POPULATED,ui/mockups/admin/YL-M-084/YL-M-084-S02_POPULATED.png,PAGE,,4f6fe54b826953ab
YL-M-084-S03_EMPTY,YL-M-084,ADMIN,文件与存储/下载记录,EMPTY,空数据,显示原因、下一步和主操作；不得使用伪造内容填满。,primary_action_or_refresh,P05-018,P05,P05-W03,YL-M-084-S03_EMPTY,ui/mockups/admin/YL-M-084/YL-M-084-S03_EMPTY.png,PAGE,,4f6fe54b826953ab
YL-M-084-S04_FILTER_ACTIVE,YL-M-084,ADMIN,文件与存储/下载记录,FILTER_ACTIVE,筛选生效,清晰展示筛选条件和结果数量。,clear_filter,P05-018,P05,P05-W03,YL-M-084-S04_FILTER_ACTIVE,ui/mockups/admin/YL-M-084/YL-M-084-S04_FILTER_ACTIVE.png,PAGE,,4f6fe54b826953ab
YL-M-084-S05_BULK_SELECTED,YL-M-084,ADMIN,文件与存储/下载记录,BULK_SELECTED,批量选择,显示已选数量和允许的批量动作。,clear_selection,P05-018,P05,P05-W03,YL-M-084-S05_BULK_SELECTED,ui/mockups/admin/YL-M-084/YL-M-084-S05_BULK_SELECTED.png,PAGE,,4f6fe54b826953ab
YL-M-084-S06_PERMISSION_DENIED,YL-M-084,ADMIN,文件与存储/下载记录,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P05-018,P05,P05-W03,YL-M-084-S06_PERMISSION_DENIED,ui/mockups/admin/YL-M-084/YL-M-084-S06_PERMISSION_DENIED.png,PAGE,,4f6fe54b826953ab
YL-M-084-S07_NETWORK_ERROR,YL-M-084,ADMIN,文件与存储/下载记录,NETWORK_ERROR,网络连接失败,网络不可达或 DNS/TLS 失败，提供重试。,retry,P05-018,P05,P05-W03,YL-M-084-S07_NETWORK_ERROR,ui/mockups/admin/YL-M-084/YL-M-084-S07_NETWORK_ERROR.png,PAGE,,4f6fe54b826953ab
YL-M-084-S08_SERVER_ERROR,YL-M-084,ADMIN,文件与存储/下载记录,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P05-018,P05,P05-W03,YL-M-084-S08_SERVER_ERROR,ui/mockups/admin/YL-M-084/YL-M-084-S08_SERVER_ERROR.png,PAGE,,4f6fe54b826953ab
YL-M-085-S01_LOADING,YL-M-085,ADMIN,文件与存储/删除策略,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P05-019,P05,P05-W03,YL-M-085-S01_LOADING,ui/mockups/admin/YL-M-085/YL-M-085-S01_LOADING.png,PAGE,,95a4837d823fe68d
YL-M-085-S02_POPULATED,YL-M-085,ADMIN,文件与存储/删除策略,POPULATED,有数据,真实结构化数据已加载。,none,P05-019,P05,P05-W03,YL-M-085-S02_POPULATED,ui/mockups/admin/YL-M-085/YL-M-085-S02_POPULATED.png,PAGE,,95a4837d823fe68d
YL-M-085-S03_EDIT_MODE,YL-M-085,ADMIN,文件与存储/删除策略,EDIT_MODE,编辑状态,可编辑字段与只读字段明显区分。,save_or_cancel,P05-019,P05,P05-W03,YL-M-085-S03_EDIT_MODE,ui/mockups/admin/YL-M-085/YL-M-085-S03_EDIT_MODE.png,PAGE,,95a4837d823fe68d
YL-M-085-S04_VALIDATION_ERROR,YL-M-085,ADMIN,文件与存储/删除策略,VALIDATION_ERROR,表单校验失败,字段级错误紧邻字段，首个错误获得焦点。,correct_input,P05-019,P05,P05-W03,YL-M-085-S04_VALIDATION_ERROR,ui/mockups/admin/YL-M-085/YL-M-085-S04_VALIDATION_ERROR.png,PAGE,,95a4837d823fe68d
YL-M-085-S05_DIRTY,YL-M-085,ADMIN,文件与存储/删除策略,DIRTY,存在未保存修改,离开或关闭前必须确认。,save_or_discard,P05-019,P05,P05-W03,YL-M-085-S05_DIRTY,ui/mockups/admin/YL-M-085/YL-M-085-S05_DIRTY.png,PAGE,,95a4837d823fe68d
YL-M-085-S06_SUBMITTING,YL-M-085,ADMIN,文件与存储/删除策略,SUBMITTING,提交中,主按钮保留尺寸并显示进度，禁止重复提交。,wait_or_cancel_if_supported,P05-019,P05,P05-W03,YL-M-085-S06_SUBMITTING,ui/mockups/admin/YL-M-085/YL-M-085-S06_SUBMITTING.png,PAGE,,95a4837d823fe68d
YL-M-085-S07_SAVE_SUCCESS,YL-M-085,ADMIN,文件与存储/删除策略,SAVE_SUCCESS,保存成功,保存结果明确且数据回读一致。,continue,P05-019,P05,P05-W03,YL-M-085-S07_SAVE_SUCCESS,ui/mockups/admin/YL-M-085/YL-M-085-S07_SAVE_SUCCESS.png,PAGE,,95a4837d823fe68d
YL-M-085-S08_VERSION_CONFLICT,YL-M-085,ADMIN,文件与存储/删除策略,VERSION_CONFLICT,版本冲突,显示当前版本与服务器版本，禁止静默覆盖。,reload_compare_or_force_with_permission,P05-019,P05,P05-W03,YL-M-085-S08_VERSION_CONFLICT,ui/mockups/admin/YL-M-085/YL-M-085-S08_VERSION_CONFLICT.png,PAGE,,95a4837d823fe68d
YL-M-085-S09_ROLLBACK_CONFIRM,YL-M-085,ADMIN,文件与存储/删除策略,ROLLBACK_CONFIRM,确认回滚,列出目标版本、影响和审计原因。,confirm_or_cancel,P05-019,P05,P05-W03,YL-M-085-S09_ROLLBACK_CONFIRM,ui/mockups/admin/YL-M-085/YL-M-085-S09_ROLLBACK_CONFIRM.png,PAGE,,95a4837d823fe68d
YL-M-085-S10_PERMISSION_DENIED,YL-M-085,ADMIN,文件与存储/删除策略,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P05-019,P05,P05-W03,YL-M-085-S10_PERMISSION_DENIED,ui/mockups/admin/YL-M-085/YL-M-085-S10_PERMISSION_DENIED.png,PAGE,,95a4837d823fe68d
YL-M-085-S11_SERVER_ERROR,YL-M-085,ADMIN,文件与存储/删除策略,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P05-019,P05,P05-W03,YL-M-085-S11_SERVER_ERROR,ui/mockups/admin/YL-M-085/YL-M-085-S11_SERVER_ERROR.png,PAGE,,95a4837d823fe68d
YL-M-086-S01_LOADING,YL-M-086,ADMIN,商业化/权益配置,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P05-020|P06-018,P05|P06,P05-W04|P06-W04,YL-M-086-S01_LOADING,ui/mockups/admin/YL-M-086/YL-M-086-S01_LOADING.png,PAGE,,596179b46878a440
YL-M-086-S02_POPULATED,YL-M-086,ADMIN,商业化/权益配置,POPULATED,有数据,真实结构化数据已加载。,none,P05-020|P06-018,P05|P06,P05-W04|P06-W04,YL-M-086-S02_POPULATED,ui/mockups/admin/YL-M-086/YL-M-086-S02_POPULATED.png,PAGE,,596179b46878a440
YL-M-086-S03_EDIT_MODE,YL-M-086,ADMIN,商业化/权益配置,EDIT_MODE,编辑状态,可编辑字段与只读字段明显区分。,save_or_cancel,P05-020|P06-018,P05|P06,P05-W04|P06-W04,YL-M-086-S03_EDIT_MODE,ui/mockups/admin/YL-M-086/YL-M-086-S03_EDIT_MODE.png,PAGE,,596179b46878a440
YL-M-086-S04_VALIDATION_ERROR,YL-M-086,ADMIN,商业化/权益配置,VALIDATION_ERROR,表单校验失败,字段级错误紧邻字段，首个错误获得焦点。,correct_input,P05-020|P06-018,P05|P06,P05-W04|P06-W04,YL-M-086-S04_VALIDATION_ERROR,ui/mockups/admin/YL-M-086/YL-M-086-S04_VALIDATION_ERROR.png,PAGE,,596179b46878a440
YL-M-086-S05_DIRTY,YL-M-086,ADMIN,商业化/权益配置,DIRTY,存在未保存修改,离开或关闭前必须确认。,save_or_discard,P05-020|P06-018,P05|P06,P05-W04|P06-W04,YL-M-086-S05_DIRTY,ui/mockups/admin/YL-M-086/YL-M-086-S05_DIRTY.png,PAGE,,596179b46878a440
YL-M-086-S06_SUBMITTING,YL-M-086,ADMIN,商业化/权益配置,SUBMITTING,提交中,主按钮保留尺寸并显示进度，禁止重复提交。,wait_or_cancel_if_supported,P05-020|P06-018,P05|P06,P05-W04|P06-W04,YL-M-086-S06_SUBMITTING,ui/mockups/admin/YL-M-086/YL-M-086-S06_SUBMITTING.png,PAGE,,596179b46878a440
YL-M-086-S07_SAVE_SUCCESS,YL-M-086,ADMIN,商业化/权益配置,SAVE_SUCCESS,保存成功,保存结果明确且数据回读一致。,continue,P05-020|P06-018,P05|P06,P05-W04|P06-W04,YL-M-086-S07_SAVE_SUCCESS,ui/mockups/admin/YL-M-086/YL-M-086-S07_SAVE_SUCCESS.png,PAGE,,596179b46878a440
YL-M-086-S08_VERSION_CONFLICT,YL-M-086,ADMIN,商业化/权益配置,VERSION_CONFLICT,版本冲突,显示当前版本与服务器版本，禁止静默覆盖。,reload_compare_or_force_with_permission,P05-020|P06-018,P05|P06,P05-W04|P06-W04,YL-M-086-S08_VERSION_CONFLICT,ui/mockups/admin/YL-M-086/YL-M-086-S08_VERSION_CONFLICT.png,PAGE,,596179b46878a440
YL-M-086-S09_ROLLBACK_CONFIRM,YL-M-086,ADMIN,商业化/权益配置,ROLLBACK_CONFIRM,确认回滚,列出目标版本、影响和审计原因。,confirm_or_cancel,P05-020|P06-018,P05|P06,P05-W04|P06-W04,YL-M-086-S09_ROLLBACK_CONFIRM,ui/mockups/admin/YL-M-086/YL-M-086-S09_ROLLBACK_CONFIRM.png,PAGE,,596179b46878a440
YL-M-086-S10_PERMISSION_DENIED,YL-M-086,ADMIN,商业化/权益配置,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P05-020|P06-018,P05|P06,P05-W04|P06-W04,YL-M-086-S10_PERMISSION_DENIED,ui/mockups/admin/YL-M-086/YL-M-086-S10_PERMISSION_DENIED.png,PAGE,,596179b46878a440
YL-M-086-S11_SERVER_ERROR,YL-M-086,ADMIN,商业化/权益配置,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P05-020|P06-018,P05|P06,P05-W04|P06-W04,YL-M-086-S11_SERVER_ERROR,ui/mockups/admin/YL-M-086/YL-M-086-S11_SERVER_ERROR.png,PAGE,,596179b46878a440
YL-M-087-S01_LOADING,YL-M-087,ADMIN,文件与存储/清理任务,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P05-021|P05-025,P05,P05-W04,YL-M-087-S01_LOADING,ui/mockups/admin/YL-M-087/YL-M-087-S01_LOADING.png,PAGE,,b0679356001ad826
YL-M-087-S02_POPULATED,YL-M-087,ADMIN,文件与存储/清理任务,POPULATED,有数据,真实结构化数据已加载。,none,P05-021|P05-025,P05,P05-W04,YL-M-087-S02_POPULATED,ui/mockups/admin/YL-M-087/YL-M-087-S02_POPULATED.png,PAGE,,b0679356001ad826
YL-M-087-S03_EMPTY,YL-M-087,ADMIN,文件与存储/清理任务,EMPTY,空数据,显示原因、下一步和主操作；不得使用伪造内容填满。,primary_action_or_refresh,P05-021|P05-025,P05,P05-W04,YL-M-087-S03_EMPTY,ui/mockups/admin/YL-M-087/YL-M-087-S03_EMPTY.png,PAGE,,b0679356001ad826
YL-M-087-S04_FILTER_ACTIVE,YL-M-087,ADMIN,文件与存储/清理任务,FILTER_ACTIVE,筛选生效,清晰展示筛选条件和结果数量。,clear_filter,P05-021|P05-025,P05,P05-W04,YL-M-087-S04_FILTER_ACTIVE,ui/mockups/admin/YL-M-087/YL-M-087-S04_FILTER_ACTIVE.png,PAGE,,b0679356001ad826
YL-M-087-S05_BULK_SELECTED,YL-M-087,ADMIN,文件与存储/清理任务,BULK_SELECTED,批量选择,显示已选数量和允许的批量动作。,clear_selection,P05-021|P05-025,P05,P05-W04,YL-M-087-S05_BULK_SELECTED,ui/mockups/admin/YL-M-087/YL-M-087-S05_BULK_SELECTED.png,PAGE,,b0679356001ad826
YL-M-087-S06_PERMISSION_DENIED,YL-M-087,ADMIN,文件与存储/清理任务,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P05-021|P05-025,P05,P05-W04,YL-M-087-S06_PERMISSION_DENIED,ui/mockups/admin/YL-M-087/YL-M-087-S06_PERMISSION_DENIED.png,PAGE,,b0679356001ad826
YL-M-087-S07_NETWORK_ERROR,YL-M-087,ADMIN,文件与存储/清理任务,NETWORK_ERROR,网络连接失败,网络不可达或 DNS/TLS 失败，提供重试。,retry,P05-021|P05-025,P05,P05-W04,YL-M-087-S07_NETWORK_ERROR,ui/mockups/admin/YL-M-087/YL-M-087-S07_NETWORK_ERROR.png,PAGE,,b0679356001ad826
YL-M-087-S08_SERVER_ERROR,YL-M-087,ADMIN,文件与存储/清理任务,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P05-021|P05-025,P05,P05-W04,YL-M-087-S08_SERVER_ERROR,ui/mockups/admin/YL-M-087/YL-M-087-S08_SERVER_ERROR.png,PAGE,,b0679356001ad826
YL-M-088-S01_LOADING,YL-M-088,ADMIN,文件与存储/供应商引用,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P05-024,P05,P05-W04,YL-M-088-S01_LOADING,ui/mockups/admin/YL-M-088/YL-M-088-S01_LOADING.png,PAGE,,947e84cac2b73a32
YL-M-088-S02_POPULATED,YL-M-088,ADMIN,文件与存储/供应商引用,POPULATED,有数据,真实结构化数据已加载。,none,P05-024,P05,P05-W04,YL-M-088-S02_POPULATED,ui/mockups/admin/YL-M-088/YL-M-088-S02_POPULATED.png,PAGE,,947e84cac2b73a32
YL-M-088-S03_EMPTY,YL-M-088,ADMIN,文件与存储/供应商引用,EMPTY,空数据,显示原因、下一步和主操作；不得使用伪造内容填满。,primary_action_or_refresh,P05-024,P05,P05-W04,YL-M-088-S03_EMPTY,ui/mockups/admin/YL-M-088/YL-M-088-S03_EMPTY.png,PAGE,,947e84cac2b73a32
YL-M-088-S04_FILTER_ACTIVE,YL-M-088,ADMIN,文件与存储/供应商引用,FILTER_ACTIVE,筛选生效,清晰展示筛选条件和结果数量。,clear_filter,P05-024,P05,P05-W04,YL-M-088-S04_FILTER_ACTIVE,ui/mockups/admin/YL-M-088/YL-M-088-S04_FILTER_ACTIVE.png,PAGE,,947e84cac2b73a32
YL-M-088-S05_BULK_SELECTED,YL-M-088,ADMIN,文件与存储/供应商引用,BULK_SELECTED,批量选择,显示已选数量和允许的批量动作。,clear_selection,P05-024,P05,P05-W04,YL-M-088-S05_BULK_SELECTED,ui/mockups/admin/YL-M-088/YL-M-088-S05_BULK_SELECTED.png,PAGE,,947e84cac2b73a32
YL-M-088-S06_PERMISSION_DENIED,YL-M-088,ADMIN,文件与存储/供应商引用,PERMISSION_DENIED,权限不足,不泄露资源存在性，说明所需权限或返回。,back_or_request_access,P05-024,P05,P05-W04,YL-M-088-S06_PERMISSION_DENIED,ui/mockups/admin/YL-M-088/YL-M-088-S06_PERMISSION_DENIED.png,PAGE,,947e84cac2b73a32
YL-M-088-S07_NETWORK_ERROR,YL-M-088,ADMIN,文件与存储/供应商引用,NETWORK_ERROR,网络连接失败,网络不可达或 DNS/TLS 失败，提供重试。,retry,P05-024,P05,P05-W04,YL-M-088-S07_NETWORK_ERROR,ui/mockups/admin/YL-M-088/YL-M-088-S07_NETWORK_ERROR.png,PAGE,,947e84cac2b73a32
YL-M-088-S08_SERVER_ERROR,YL-M-088,ADMIN,文件与存储/供应商引用,SERVER_ERROR,服务异常,服务端 5xx，显示请求 ID，不暴露堆栈。,retry_or_status,P05-024,P05,P05-W04,YL-M-088-S08_SERVER_ERROR,ui/mockups/admin/YL-M-088/YL-M-088-S08_SERVER_ERROR.png,PAGE,,947e84cac2b73a32
YL-M-089-S01_LOADING,YL-M-089,ADMIN,项目与知识库/项目列表,LOADING,加载中,使用与最终布局一致的 Skeleton，禁止无限 Loading。,automatic_or_retry,P06-001|P06-002|P06-005,P06,P06-W01,YL-M-089-S01_LOADING,ui/mockups/admin/YL-M-089/YL-M-089-S01_LOADING.png,PAGE,,66129fd4c084be78
